kode_dagri_kec,nama_dagri_kec,kode_bps_deskel,nama_bps_kec,kode_dagri_deskel,nama_bps_kabkot,nama_dagri_kabkot,kode_bps_kec,nama_dagri_deskel,kode_bps_kabkot,nama_bps_deskel,kode_dagri_kabkot
33.03.13,REMBANG,3303160008,REMBANG,33.03.13.2008,PURBALINGGA,KAB. PURBALINGGA,3303160,WANOGARA KULON,3303,WANOGARA KULON,33.03
33.03.13,REMBANG,3303160009,REMBANG,33.03.13.2009,PURBALINGGA,KAB. PURBALINGGA,3303160,MAKAM,3303,MAKAM,33.03
33.03.13,REMBANG,3303160010,REMBANG,33.03.13.2010,PURBALINGGA,KAB. PURBALINGGA,3303160,SUMAMPIR,3303,SUMAMPIR,33.03
33.03.13,REMBANG,3303160011,REMBANG,33.03.13.2011,PURBALINGGA,KAB. PURBALINGGA,3303160,TANALUM,3303,TANALUM,33.03
33.03.13,REMBANG,3303160012,REMBANG,33.03.13.2012,PURBALINGGA,KAB. PURBALINGGA,3303160,PANUSUPAN,3303,PANUSUPAN,33.03
33.04.01,SUSUKAN,3304010001,SUSUKAN,33.04.01.2009,BANJARNEGARA,KAB. BANJARNEGARA,3304010,PIASA WETAN,3304,PIASA WETAN,33.04
33.04.01,SUSUKAN,3304010002,SUSUKAN,33.04.01.2008,BANJARNEGARA,KAB. BANJARNEGARA,3304010,PEKIKIRAN,3304,PEKIKIRAN,33.04
33.04.01,SUSUKAN,3304010003,SUSUKAN,33.04.01.2007,BANJARNEGARA,KAB. BANJARNEGARA,3304010,BRENGKOK,3304,BRENGKOK,33.04
33.04.01,SUSUKAN,3304010004,SUSUKAN,33.04.01.2006,BANJARNEGARA,KAB. BANJARNEGARA,3304010,PENARUSAN KULON,3304,PANARUSAN KULON,33.04
33.04.01,SUSUKAN,3304010005,SUSUKAN,33.04.01.2005,BANJARNEGARA,KAB. BANJARNEGARA,3304010,PENARUSAN WETAN,3304,PANARUSAN WETAN,33.04
33.04.01,SUSUKAN,3304010006,SUSUKAN,33.04.01.2004,BANJARNEGARA,KAB. BANJARNEGARA,3304010,GUMELEM KULON,3304,GUMELEM KULON,33.04
33.04.01,SUSUKAN,3304010007,SUSUKAN,33.04.01.2003,BANJARNEGARA,KAB. BANJARNEGARA,3304010,GUMELEM WETAN,3304,GUMELEM WETAN,33.04
33.04.01,SUSUKAN,3304010008,SUSUKAN,33.04.01.2002,BANJARNEGARA,KAB. BANJARNEGARA,3304010,DERIK,3304,DERIK,33.04
33.04.01,SUSUKAN,3304010009,SUSUKAN,33.04.01.2001,BANJARNEGARA,KAB. BANJARNEGARA,3304010,BERTA,3304,BERTA,33.04
33.04.01,SUSUKAN,3304010010,SUSUKAN,33.04.01.2015,BANJARNEGARA,KAB. BANJARNEGARA,3304010,KARANGJATI,3304,KARANGJATI,33.04
33.04.01,SUSUKAN,3304010011,SUSUKAN,33.04.01.2014,BANJARNEGARA,KAB. BANJARNEGARA,3304010,KEDAWUNG,3304,KEDAWUNG,33.04
33.04.01,SUSUKAN,3304010012,SUSUKAN,33.04.01.2013,BANJARNEGARA,KAB. BANJARNEGARA,3304010,DERMASARI,3304,DERMASARI,33.04
33.04.01,SUSUKAN,3304010013,SUSUKAN,33.04.01.2012,BANJARNEGARA,KAB. BANJARNEGARA,3304010,SUSUKAN,3304,SUSUKAN,33.04
33.04.01,SUSUKAN,3304010014,SUSUKAN,33.04.01.2011,BANJARNEGARA,KAB. BANJARNEGARA,3304010,KEMRANGGON,3304,KEMRANGGON,33.04
33.04.01,SUSUKAN,3304010015,SUSUKAN,33.04.01.2010,BANJARNEGARA,KAB. BANJARNEGARA,3304010,KARANGSALAM,3304,KARANGSALAM,33.04
33.04.02,PURWOREJA KLAMPOK,3304020001,PURWAREJA KLAMPOK,33.04.02.2004,BANJARNEGARA,KAB. BANJARNEGARA,3304020,PURWAREJA,3304,PURWAREJA,33.04
33.04.02,PURWOREJA KLAMPOK,3304020002,PURWAREJA KLAMPOK,33.04.02.2003,BANJARNEGARA,KAB. BANJARNEGARA,3304020,KECITRAN,3304,KECITRAN,33.04
33.04.02,PURWOREJA KLAMPOK,3304020003,PURWAREJA KLAMPOK,33.04.02.2001,BANJARNEGARA,KAB. BANJARNEGARA,3304020,SIRKANDI,3304,SIRKANDI,33.04
33.04.02,PURWOREJA KLAMPOK,3304020004,PURWAREJA KLAMPOK,33.04.02.2002,BANJARNEGARA,KAB. BANJARNEGARA,3304020,PAGAK,3304,PAGAK,33.04
33.04.02,PURWOREJA KLAMPOK,3304020005,PURWAREJA KLAMPOK,33.04.02.2006,BANJARNEGARA,KAB. BANJARNEGARA,3304020,KALILANDAK,3304,KALILANDAK,33.04
33.04.02,PURWOREJA KLAMPOK,3304020006,PURWAREJA KLAMPOK,33.04.02.2005,BANJARNEGARA,KAB. BANJARNEGARA,3304020,KLAMPOK,3304,KLAMPOK,33.04
33.04.02,PURWOREJA KLAMPOK,3304020007,PURWAREJA KLAMPOK,33.04.02.2007,BANJARNEGARA,KAB. BANJARNEGARA,3304020,KALIMANDI,3304,KALIMANDI,33.04
33.04.02,PURWOREJA KLAMPOK,3304020008,PURWAREJA KLAMPOK,33.04.02.2008,BANJARNEGARA,KAB. BANJARNEGARA,3304020,KALIWINASUH,3304,KALIWINASUH,33.04
33.04.03,MANDIRAJA,3304030001,MANDIRAJA,33.04.03.2006,BANJARNEGARA,KAB. BANJARNEGARA,3304030,SALAMERTA,3304,SALAMERTA,33.04
33.04.03,MANDIRAJA,3304030002,MANDIRAJA,33.04.03.2005,BANJARNEGARA,KAB. BANJARNEGARA,3304030,GLEMPANG,3304,GLEMPANG,33.04
33.04.03,MANDIRAJA,3304030003,MANDIRAJA,33.04.03.2004,BANJARNEGARA,KAB. BANJARNEGARA,3304030,KEBANARAN,3304,KEBANARAN,33.04
33.04.03,MANDIRAJA,3304030004,MANDIRAJA,33.04.03.2003,BANJARNEGARA,KAB. BANJARNEGARA,3304030,KALIWUNGU,3304,KALIWUNGU,33.04
33.04.03,MANDIRAJA,3304030005,MANDIRAJA,33.04.03.2002,BANJARNEGARA,KAB. BANJARNEGARA,3304030,SOMAWANGI,3304,SOMAWANGI,33.04
33.04.03,MANDIRAJA,3304030006,MANDIRAJA,33.04.03.2001,BANJARNEGARA,KAB. BANJARNEGARA,3304030,JALATUNDA,3304,JALATUNDA,33.04
33.04.03,MANDIRAJA,3304030007,MANDIRAJA,33.04.03.2015,BANJARNEGARA,KAB. BANJARNEGARA,3304030,KEBAKALAN,3304,KEBAKALAN,33.04
33.04.03,MANDIRAJA,3304030008,MANDIRAJA,33.04.03.2016,BANJARNEGARA,KAB. BANJARNEGARA,3304030,MANDIRAJA WETAN,3304,MANDIRAJA WETAN,33.04
33.04.03,MANDIRAJA,3304030009,MANDIRAJA,33.04.03.2014,BANJARNEGARA,KAB. BANJARNEGARA,3304030,MANDIRAJA KULON,3304,MANDIRAJA KULON,33.04
33.04.03,MANDIRAJA,3304030010,MANDIRAJA,33.04.03.2013,BANJARNEGARA,KAB. BANJARNEGARA,3304030,BANJENGAN,3304,BANJENGAN,33.04
33.04.03,MANDIRAJA,3304030011,MANDIRAJA,33.04.03.2012,BANJARNEGARA,KAB. BANJARNEGARA,3304030,KERTAYASA,3304,KERTAYASA,33.04
33.04.03,MANDIRAJA,3304030012,MANDIRAJA,33.04.03.2010,BANJARNEGARA,KAB. BANJARNEGARA,3304030,CANDIWULAN,3304,CANDIWULAN,33.04
33.04.03,MANDIRAJA,3304030013,MANDIRAJA,33.04.03.2011,BANJARNEGARA,KAB. BANJARNEGARA,3304030,SIMBANG,3304,SIMBANG,33.04
33.04.03,MANDIRAJA,3304030014,MANDIRAJA,33.04.03.2007,BANJARNEGARA,KAB. BANJARNEGARA,3304030,PURWASABA,3304,PURWASABA,33.04
33.04.03,MANDIRAJA,3304030015,MANDIRAJA,33.04.03.2008,BANJARNEGARA,KAB. BANJARNEGARA,3304030,BLIMBING,3304,BLIMBING,33.04
33.04.03,MANDIRAJA,3304030016,MANDIRAJA,33.04.03.2009,BANJARNEGARA,KAB. BANJARNEGARA,3304030,PANGGISARI,3304,PANGGISARI,33.04
33.04.04,PURWANEGARA,3304040001,PURWANEGARA,33.04.04.2001,BANJARNEGARA,KAB. BANJARNEGARA,3304040,KALITENGAH,3304,KALITENGAH,33.04
33.04.04,PURWANEGARA,3304040002,PURWANEGARA,33.04.04.2005,BANJARNEGARA,KAB. BANJARNEGARA,3304040,PETIR,3304,PETIR,33.04
33.04.04,PURWANEGARA,3304040003,PURWANEGARA,33.04.04.2004,BANJARNEGARA,KAB. BANJARNEGARA,3304040,KALIAJIR,3304,KALIAJIR,33.04
33.04.04,PURWANEGARA,3304040004,PURWANEGARA,33.04.04.2003,BANJARNEGARA,KAB. BANJARNEGARA,3304040,KARANGANYAR,3304,KARANGANYAR,33.04
33.04.04,PURWANEGARA,3304040005,PURWANEGARA,33.04.04.2002,BANJARNEGARA,KAB. BANJARNEGARA,3304040,MERDEN,3304,MERDEN,33.04
33.04.04,PURWANEGARA,3304040006,PURWANEGARA,33.04.04.2008,BANJARNEGARA,KAB. BANJARNEGARA,3304040,MERTASARI,3304,MERTASARI,33.04
33.04.04,PURWANEGARA,3304040007,PURWANEGARA,33.04.04.2007,BANJARNEGARA,KAB. BANJARNEGARA,3304040,PARAKAN,3304,PARAKAN,33.04
33.04.04,PURWANEGARA,3304040008,PURWANEGARA,33.04.04.2006,BANJARNEGARA,KAB. BANJARNEGARA,3304040,PUCUNGBEDUG,3304,PUCUNGBEDUG,33.04
33.04.04,PURWANEGARA,3304040009,PURWANEGARA,33.04.04.2013,BANJARNEGARA,KAB. BANJARNEGARA,3304040,KUTAWULUH,3304,KUTAWULUH,33.04
33.04.04,PURWANEGARA,3304040010,PURWANEGARA,33.04.04.2012,BANJARNEGARA,KAB. BANJARNEGARA,3304040,GUMIWANG,3304,GUMIWANG,33.04
33.04.04,PURWANEGARA,3304040011,PURWANEGARA,33.04.04.2011,BANJARNEGARA,KAB. BANJARNEGARA,3304040,KALIPELUS,3304,KALIPELUS,33.04
33.04.04,PURWANEGARA,3304040012,PURWANEGARA,33.04.04.2010,BANJARNEGARA,KAB. BANJARNEGARA,3304040,PURWONEGORO,3304,PURWONEGORO,33.04
33.04.04,PURWANEGARA,3304040013,PURWANEGARA,33.04.04.2009,BANJARNEGARA,KAB. BANJARNEGARA,3304040,DANARAJA,3304,DANARAJA,33.04
33.04.05,BAWANG,3304050001,BAWANG,33.04.05.2001,BANJARNEGARA,KAB. BANJARNEGARA,3304050,WANADRI,3304,WANADRI,33.04
33.04.05,BAWANG,3304050002,BAWANG,33.04.05.2002,BANJARNEGARA,KAB. BANJARNEGARA,3304050,KEBONDALEM,3304,KEBONDALEM,33.04
33.04.05,BAWANG,3304050005,BAWANG,33.04.05.2003,BANJARNEGARA,KAB. BANJARNEGARA,3304050,MAJALENGKA,3304,MAJALENGKA,33.04
33.04.05,BAWANG,3304050006,BAWANG,33.04.05.2004,BANJARNEGARA,KAB. BANJARNEGARA,3304050,WIRAMASTRA,3304,WIRAMASTRA,33.04
33.04.05,BAWANG,3304050007,BAWANG,33.04.05.2005,BANJARNEGARA,KAB. BANJARNEGARA,3304050,KUTAYASA,3304,KUTAYASA,33.04
33.04.05,BAWANG,3304050008,BAWANG,33.04.05.2006,BANJARNEGARA,KAB. BANJARNEGARA,3304050,WINONG,3304,WINONG,33.04
33.04.05,BAWANG,3304050009,BAWANG,33.04.05.2007,BANJARNEGARA,KAB. BANJARNEGARA,3304050,DEPOK,3304,DEPOK,33.04
33.04.05,BAWANG,3304050010,BAWANG,33.04.05.2008,BANJARNEGARA,KAB. BANJARNEGARA,3304050,WATUURIP,3304,WATUURIP,33.04
33.04.05,BAWANG,3304050012,BAWANG,33.04.05.2009,BANJARNEGARA,KAB. BANJARNEGARA,3304050,MASARAN,3304,MASARAN,33.04
33.04.05,BAWANG,3304050013,BAWANG,33.04.05.2010,BANJARNEGARA,KAB. BANJARNEGARA,3304050,SERANG,3304,SERANG,33.04
33.04.05,BAWANG,3304050014,BAWANG,33.04.05.2011,BANJARNEGARA,KAB. BANJARNEGARA,3304050,MANTRIANOM,3304,MANTRIANOM,33.04
33.04.05,BAWANG,3304050015,BAWANG,33.04.05.2012,BANJARNEGARA,KAB. BANJARNEGARA,3304050,BINORONG,3304,BINORONG,33.04
33.04.05,BAWANG,3304050016,BAWANG,33.04.05.2013,BANJARNEGARA,KAB. BANJARNEGARA,3304050,JOHO,3304,JOHO,33.04
33.04.05,BAWANG,3304050017,BAWANG,33.04.05.2014,BANJARNEGARA,KAB. BANJARNEGARA,3304050,BAWANG,3304,BAWANG,33.04
33.04.05,BAWANG,3304050018,BAWANG,33.04.05.2015,BANJARNEGARA,KAB. BANJARNEGARA,3304050,BANDINGAN,3304,BANDINGAN,33.04
33.04.05,BAWANG,3304050019,BAWANG,33.04.05.2016,BANJARNEGARA,KAB. BANJARNEGARA,3304050,BLAMBANGAN,3304,BLAMBANGAN,33.04
33.04.05,BAWANG,3304050020,BAWANG,33.04.05.2017,BANJARNEGARA,KAB. BANJARNEGARA,3304050,GEMURUH,3304,GEMURUH,33.04
33.04.05,BAWANG,3304050021,BAWANG,33.04.05.2018,BANJARNEGARA,KAB. BANJARNEGARA,3304050,PUCANG,3304,PUCANG,33.04
33.04.06,BANJARNEGARA,3304060007,BANJARNEGARA,33.04.06.1001,BANJARNEGARA,KAB. BANJARNEGARA,3304060,ARGASOKA,3304,ARGASOKA,33.04
33.04.06,BANJARNEGARA,3304060008,BANJARNEGARA,33.04.06.2002,BANJARNEGARA,KAB. BANJARNEGARA,3304060,AMPELSARI,3304,AMPELSARI,33.04
33.04.06,BANJARNEGARA,3304060009,BANJARNEGARA,33.04.06.2003,BANJARNEGARA,KAB. BANJARNEGARA,3304060,TLAGAWERA,3304,TLAGAWERA,33.04
33.04.06,BANJARNEGARA,3304060010,BANJARNEGARA,33.04.06.2004,BANJARNEGARA,KAB. BANJARNEGARA,3304060,CENDANA,3304,CENDANA,33.04
33.04.06,BANJARNEGARA,3304060011,BANJARNEGARA,33.04.06.2005,BANJARNEGARA,KAB. BANJARNEGARA,3304060,SOKAYASA,3304,SOKAYASA,33.04
33.04.06,BANJARNEGARA,3304060012,BANJARNEGARA,33.04.06.1009,BANJARNEGARA,KAB. BANJARNEGARA,3304060,SOKANANDI,3304,SOKANANDI,33.04
33.04.06,BANJARNEGARA,3304060013,BANJARNEGARA,33.04.06.1010,BANJARNEGARA,KAB. BANJARNEGARA,3304060,PARAKANCANGGAH,3304,PARAKANCANGGAH,33.04
33.04.06,BANJARNEGARA,3304060014,BANJARNEGARA,33.04.06.1011,BANJARNEGARA,KAB. BANJARNEGARA,3304060,SEMARANG,3304,SEMARANG,33.04
33.04.06,BANJARNEGARA,3304060015,BANJARNEGARA,33.04.06.1012,BANJARNEGARA,KAB. BANJARNEGARA,3304060,KRANDEGAN,3304,KRANDEGAN,33.04
33.04.06,BANJARNEGARA,3304060016,BANJARNEGARA,33.04.06.1013,BANJARNEGARA,KAB. BANJARNEGARA,3304060,KUTABANJARNEGARA,3304,KUTABANJARNEGARA,33.04
33.04.06,BANJARNEGARA,3304060017,BANJARNEGARA,33.04.06.1006,BANJARNEGARA,KAB. BANJARNEGARA,3304060,KARANGTENGAH,3304,KARANGTENGAH,33.04
33.04.06,BANJARNEGARA,3304060018,BANJARNEGARA,33.04.06.1007,BANJARNEGARA,KAB. BANJARNEGARA,3304060,WANGON,3304,WANGON,33.04
33.04.06,BANJARNEGARA,3304060019,BANJARNEGARA,33.04.06.1008,BANJARNEGARA,KAB. BANJARNEGARA,3304060,SEMAMPIR,3304,SEMAMPIR,33.04
33.04.20,PAGEDONGAN,3304061001,PAGEDONGAN,33.04.20.2007,BANJARNEGARA,KAB. BANJARNEGARA,3304061,DUREN,3304,DUREN,33.04
33.04.20,PAGEDONGAN,3304061002,PAGEDONGAN,33.04.20.2005,BANJARNEGARA,KAB. BANJARNEGARA,3304061,KEBUTUHJURANG,3304,KEBUTUHJURANG,33.04
33.04.20,PAGEDONGAN,3304061003,PAGEDONGAN,33.04.20.2004,BANJARNEGARA,KAB. BANJARNEGARA,3304061,KEBUTUHDUWUR,3304,KEBUTUHDUWUR,33.04
33.04.20,PAGEDONGAN,3304061004,PAGEDONGAN,33.04.20.2006,BANJARNEGARA,KAB. BANJARNEGARA,3304061,PESANGKALAN,3304,PESANGKALAN,33.04
33.04.20,PAGEDONGAN,3304061005,PAGEDONGAN,33.04.20.2001,BANJARNEGARA,KAB. BANJARNEGARA,3304061,PAGEDONGAN,3304,PAGEDONGAN,33.04
33.04.20,PAGEDONGAN,3304061006,PAGEDONGAN,33.04.20.2002,BANJARNEGARA,KAB. BANJARNEGARA,3304061,GUNUNGJATI,3304,GUNUNGJATI,33.04
33.04.20,PAGEDONGAN,3304061007,PAGEDONGAN,33.04.20.2008,BANJARNEGARA,KAB. BANJARNEGARA,3304061,LEBAKWANGI,3304,LEBAKWANGI,33.04
33.04.20,PAGEDONGAN,3304061008,PAGEDONGAN,33.04.20.2009,BANJARNEGARA,KAB. BANJARNEGARA,3304061,GENTANSARI,3304,GENTANSARI,33.04
33.04.20,PAGEDONGAN,3304061009,PAGEDONGAN,33.04.20.2003,BANJARNEGARA,KAB. BANJARNEGARA,3304061,TWELAGIRI,3304,TWELAGIRI,33.04
33.04.07,SIGALUH,3304070001,SIGALUH,33.04.07.2001,BANJARNEGARA,KAB. BANJARNEGARA,3304070,PRINGAMBA,3304,PRINGAMBA,33.04
33.04.07,SIGALUH,3304070002,SIGALUH,33.04.07.2002,BANJARNEGARA,KAB. BANJARNEGARA,3304070,SAWAL,3304,SAWAL,33.04
33.04.07,SIGALUH,3304070003,SIGALUH,33.04.07.2003,BANJARNEGARA,KAB. BANJARNEGARA,3304070,PANAWAREN,3304,PANAWAREN,33.04
33.04.07,SIGALUH,3304070004,SIGALUH,33.04.07.2004,BANJARNEGARA,KAB. BANJARNEGARA,3304070,TUNGGARA,3304,TUNGGARA,33.04
33.04.07,SIGALUH,3304070005,SIGALUH,33.04.07.2005,BANJARNEGARA,KAB. BANJARNEGARA,3304070,RANDEGAN,3304,RANDEGAN,33.04
33.04.07,SIGALUH,3304070006,SIGALUH,33.04.07.2006,BANJARNEGARA,KAB. BANJARNEGARA,3304070,BOJANEGARA,3304,BOJANEGARA,33.04
33.04.07,SIGALUH,3304070007,SIGALUH,33.04.07.2007,BANJARNEGARA,KAB. BANJARNEGARA,3304070,BANDINGAN,3304,BANDINGAN,33.04
33.04.07,SIGALUH,3304070008,SIGALUH,33.04.07.2008,BANJARNEGARA,KAB. BANJARNEGARA,3304070,PRIGI,3304,PRIGI,33.04
33.04.07,SIGALUH,3304070009,SIGALUH,33.04.07.2009,BANJARNEGARA,KAB. BANJARNEGARA,3304070,GEMBONGAN,3304,GEMBONGAN,33.04
33.04.07,SIGALUH,3304070010,SIGALUH,33.04.07.2010,BANJARNEGARA,KAB. BANJARNEGARA,3304070,KEMIRI,3304,KEMIRI,33.04
33.04.07,SIGALUH,3304070011,SIGALUH,33.04.07.2011,BANJARNEGARA,KAB. BANJARNEGARA,3304070,KARANGMANGU,3304,KARANGMANGU,33.04
33.04.07,SIGALUH,3304070012,SIGALUH,33.04.07.2012,BANJARNEGARA,KAB. BANJARNEGARA,3304070,WANACIPTA,3304,WANACIPTA,33.04
33.04.07,SIGALUH,3304070013,SIGALUH,33.04.07.2013,BANJARNEGARA,KAB. BANJARNEGARA,3304070,SIGALUH,3304,SIGALUH,33.04
33.04.07,SIGALUH,3304070014,SIGALUH,33.04.07.2014,BANJARNEGARA,KAB. BANJARNEGARA,3304070,SINGAMERTA,3304,SINGAMERTA,33.04
33.04.07,SIGALUH,3304070015,SIGALUH,33.04.07.1015,BANJARNEGARA,KAB. BANJARNEGARA,3304070,KALIBENDA,3304,KALIBENDA,33.04
33.04.08,MADUKARA,3304080001,MADUKARA,33.04.08.1012,BANJARNEGARA,KAB. BANJARNEGARA,3304080,REJASA,3304,REJASA,33.04
33.04.08,MADUKARA,3304080002,MADUKARA,33.04.08.1011,BANJARNEGARA,KAB. BANJARNEGARA,3304080,KENTENG,3304,KENTENG,33.04
33.04.08,MADUKARA,3304080003,MADUKARA,33.04.08.2009,BANJARNEGARA,KAB. BANJARNEGARA,3304080,BANTARWARU,3304,BANTARWARU,33.04
33.04.08,MADUKARA,3304080004,MADUKARA,33.04.08.2008,BANJARNEGARA,KAB. BANJARNEGARA,3304080,DAWUHAN,3304,DAWUHAN,33.04
33.04.08,MADUKARA,3304080005,MADUKARA,33.04.08.2007,BANJARNEGARA,KAB. BANJARNEGARA,3304080,PAGELAK,3304,PAGELAK,33.04
33.04.08,MADUKARA,3304080006,MADUKARA,33.04.08.2005,BANJARNEGARA,KAB. BANJARNEGARA,3304080,KUTAYASA,3304,KUTAYASA,33.04
33.04.08,MADUKARA,3304080007,MADUKARA,33.04.08.2006,BANJARNEGARA,KAB. BANJARNEGARA,3304080,PEKAUMAN,3304,PEKAUMAN,33.04
33.04.08,MADUKARA,3304080008,MADUKARA,33.04.08.2003,BANJARNEGARA,KAB. BANJARNEGARA,3304080,TALUNAMBA,3304,TALUNAMBA,33.04
33.04.08,MADUKARA,3304080009,MADUKARA,33.04.08.2002,BANJARNEGARA,KAB. BANJARNEGARA,3304080,PENAWANGAN,3304,PENAWANGAN,33.04
33.04.08,MADUKARA,3304080010,MADUKARA,33.04.08.2001,BANJARNEGARA,KAB. BANJARNEGARA,3304080,LIMBANGAN,3304,LIMBANGAN,33.04
33.04.08,MADUKARA,3304080011,MADUKARA,33.04.08.2019,BANJARNEGARA,KAB. BANJARNEGARA,3304080,CLAPAR,3304,CLAPAR,33.04
33.04.08,MADUKARA,3304080012,MADUKARA,33.04.08.2004,BANJARNEGARA,KAB. BANJARNEGARA,3304080,MADUKARA,3304,MADUKARA,33.04
33.04.08,MADUKARA,3304080013,MADUKARA,33.04.08.2017,BANJARNEGARA,KAB. BANJARNEGARA,3304080,KARANGANYAR,3304,KARANGANYAR,33.04
33.04.08,MADUKARA,3304080014,MADUKARA,33.04.08.2010,BANJARNEGARA,KAB. BANJARNEGARA,3304080,SERED,3304,SERED,33.04
33.04.08,MADUKARA,3304080015,MADUKARA,33.04.08.2015,BANJARNEGARA,KAB. BANJARNEGARA,3304080,BLITAR,3304,BLITAR,33.04
33.04.08,MADUKARA,3304080016,MADUKARA,33.04.08.2013,BANJARNEGARA,KAB. BANJARNEGARA,3304080,PETAMBAKAN,3304,PETAMBAKAN,33.04
33.04.08,MADUKARA,3304080017,MADUKARA,33.04.08.2014,BANJARNEGARA,KAB. BANJARNEGARA,3304080,RAKITAN,3304,RAKITAN,33.04
33.04.08,MADUKARA,3304080018,MADUKARA,33.04.08.2016,BANJARNEGARA,KAB. BANJARNEGARA,3304080,KALIURIP,3304,KALIURIP,33.04
33.04.08,MADUKARA,3304080019,MADUKARA,33.04.08.2018,BANJARNEGARA,KAB. BANJARNEGARA,3304080,GUNUNGGIANA,3304,GUNUNGGIANA,33.04
33.04.08,MADUKARA,3304080020,MADUKARA,33.04.08.2020,BANJARNEGARA,KAB. BANJARNEGARA,3304080,PAKELEN,3304,PAKELEN,33.04
33.04.09,BANJARMANGU,3304090001,BANJARMANGU,33.04.09.2001,BANJARNEGARA,KAB. BANJARNEGARA,3304090,JENGGAWUR,3304,JENGGAWUR,33.04
33.04.09,BANJARMANGU,3304090002,BANJARMANGU,33.04.09.2002,BANJARNEGARA,KAB. BANJARNEGARA,3304090,BANJARKULON,3304,BANJARKULON,33.04
33.04.09,BANJARMANGU,3304090003,BANJARMANGU,33.04.09.2003,BANJARNEGARA,KAB. BANJARNEGARA,3304090,BANJARMANGU,3304,BANJARMANGU,33.04
33.04.09,BANJARMANGU,3304090004,BANJARMANGU,33.04.09.2004,BANJARNEGARA,KAB. BANJARNEGARA,3304090,REJASARI,3304,REJASARI,33.04
33.04.09,BANJARMANGU,3304090005,BANJARMANGU,33.04.09.2005,BANJARNEGARA,KAB. BANJARNEGARA,3304090,KESENET,3304,KESENET,33.04
33.04.09,BANJARMANGU,3304090006,BANJARMANGU,33.04.09.2009,BANJARNEGARA,KAB. BANJARNEGARA,3304090,GRIPIT,3304,GRIPIT,33.04
33.04.09,BANJARMANGU,3304090007,BANJARMANGU,33.04.09.2011,BANJARNEGARA,KAB. BANJARNEGARA,3304090,SIGEBLOG,3304,SIGEBLOG,33.04
33.04.09,BANJARMANGU,3304090008,BANJARMANGU,33.04.09.2012,BANJARNEGARA,KAB. BANJARNEGARA,3304090,PASEH,3304,PASEH,33.04
33.04.09,BANJARMANGU,3304090009,BANJARMANGU,33.04.09.2013,BANJARNEGARA,KAB. BANJARNEGARA,3304090,SIPEDANG,3304,SIPEDANG,33.04
33.04.09,BANJARMANGU,3304090010,BANJARMANGU,33.04.09.2010,BANJARNEGARA,KAB. BANJARNEGARA,3304090,PEKANDANGAN,3304,PEKANDANGAN,33.04
33.04.09,BANJARMANGU,3304090011,BANJARMANGU,33.04.09.2008,BANJARNEGARA,KAB. BANJARNEGARA,3304090,KENDAGA,3304,KENDAGA,33.04
33.04.09,BANJARMANGU,3304090012,BANJARMANGU,33.04.09.2006,BANJARNEGARA,KAB. BANJARNEGARA,3304090,KALILUNJAR,3304,KALILUNJAR,33.04
33.04.09,BANJARMANGU,3304090013,BANJARMANGU,33.04.09.2007,BANJARNEGARA,KAB. BANJARNEGARA,3304090,SIJERUK,3304,SIJERUK,33.04
33.04.09,BANJARMANGU,3304090014,BANJARMANGU,33.04.09.2016,BANJARNEGARA,KAB. BANJARNEGARA,3304090,PRENDENGAN,3304,PRENDENGAN,33.04
33.04.09,BANJARMANGU,3304090015,BANJARMANGU,33.04.09.2017,BANJARNEGARA,KAB. BANJARNEGARA,3304090,MAJATENGAH,3304,MAJATENGAH,33.04
33.04.09,BANJARMANGU,3304090016,BANJARMANGU,33.04.09.2015,BANJARNEGARA,KAB. BANJARNEGARA,3304090,BEJI,3304,BEJI,33.04
33.04.09,BANJARMANGU,3304090017,BANJARMANGU,33.04.09.2014,BANJARNEGARA,KAB. BANJARNEGARA,3304090,SIJENGGUNG,3304,SIJENGGUNG,33.04
33.04.10,WANADADI,3304100001,WANADADI,33.04.10.2002,BANJARNEGARA,KAB. BANJARNEGARA,3304100,TAPEN,3304,TAPEN,33.04
33.04.10,WANADADI,3304100002,WANADADI,33.04.10.2001,BANJARNEGARA,KAB. BANJARNEGARA,3304100,KASILIB,3304,KASILIB,33.04
33.04.10,WANADADI,3304100003,WANADADI,33.04.10.2003,BANJARNEGARA,KAB. BANJARNEGARA,3304100,KARANGJAMBE,3304,KARANGJAMBE,33.04
33.04.10,WANADADI,3304100004,WANADADI,33.04.10.2004,BANJARNEGARA,KAB. BANJARNEGARA,3304100,WANADADI,3304,WANADADI,33.04
33.04.10,WANADADI,3304100005,WANADADI,33.04.10.2005,BANJARNEGARA,KAB. BANJARNEGARA,3304100,WANAKARSA,3304,WANAKARSA,33.04
33.04.10,WANADADI,3304100006,WANADADI,33.04.10.2007,BANJARNEGARA,KAB. BANJARNEGARA,3304100,KARANGKEMIRI,3304,KARANGKEMIRI,33.04
33.04.10,WANADADI,3304100007,WANADADI,33.04.10.2011,BANJARNEGARA,KAB. BANJARNEGARA,3304100,GUMINGSIR,3304,GUMINGSIR,33.04
33.04.10,WANADADI,3304100008,WANADADI,33.04.10.2010,BANJARNEGARA,KAB. BANJARNEGARA,3304100,LINGGASARI,3304,LINGGASARI,33.04
33.04.10,WANADADI,3304100009,WANADADI,33.04.10.2009,BANJARNEGARA,KAB. BANJARNEGARA,3304100,MEDAYU,3304,MEDAYU,33.04
